Category,Title,Brand,Manufacturer,SKU,MPN,Availability,MSRP (Ex. GST),Price (Ex. GST),MSRP (Inc. GST),Price (Inc. GST),On Sale/Discount,Discount %,Product URL
Accessories,"Meraki 10 GbE Twinax Cable with SFP+ Modules, 3 Meter",Meraki,"Cisco Systems, Inc",MA-CBL-TA-3M,MA-CBL-TA-3M,In Stock,,192.4,,211.64,False,0,https://dragon-networks.com.au/product/meraki-10gbe-twinax-cable-with-sfpmodules-3-meter/
Accessories,Meraki 250WAC PSU,Meraki,"Cisco Systems, Inc",MA-PWR-250WAC,MA-PWR-250WAC,In Stock,,577.18,,634.9,False,0,https://dragon-networks.com.au/product/meraki-250-wac-psu/
Accessories,Meraki Dual Band Sector Antenna,Meraki,"Cisco Systems, Inc",MA-ANT-27,MA-ANT-27,In Stock,,447.63,,492.39,False,0,https://dragon-networks.com.au/product/meraki-dual-band-sector-antenna/
Accessories,"Meraki 40GbE QSFP Cable, 1 Meter",Meraki,"Cisco Systems, Inc",MA-CBL-40G-1M,MA-CBL-40G-1M,In Stock,,199.08,,218.99,False,0,https://dragon-networks.com.au/product/meraki-40-gbe-qsfp-cable-1-meter/
Accessories,Meraki 10G Base LRM Multi-Mode,Meraki,"Cisco Systems, Inc",MA-SFP-10GB-LRM,MA-SFP-10GB-LRM,In Stock,,1276.22,,1403.84,False,0,https://dragon-networks.com.au/product/meraki-10-g-base-lrm-multi-mode/
Accessories,Meraki 1 GbE SFP Copper Module,Meraki,"Cisco Systems, Inc",MA-SFP-1GB-TX,MA-SFP-1GB-TX,In Stock,,393.17,,432.49,False,0,https://dragon-networks.com.au/product/meraki-1-gbe-sfp-copper-module/
Accessories,Meraki 5GHz Sector Antenna,Meraki,"Cisco Systems, Inc",MA-ANT-21,MA-ANT-21,In Stock,,447.63,,492.39,False,0,https://dragon-networks.com.au/product/meraki-5-ghz-sector-antenna/
Accessories,Meraki 1025WAC PSU,Meraki,"Cisco Systems, Inc",MA-PWR-1025WAC,MA-PWR-1025WAC,In Stock,,1859.81,,2045.79,False,0,https://dragon-networks.com.au/product/meraki-1025-wac-psu/
Accessories,Meraki 640WAC PSU,Meraki,"Cisco Systems, Inc",MA-PWR-640WAC,MA-PWR-640WAC,In Stock,,1218.5,,1340.35,False,0,https://dragon-networks.com.au/product/meraki-640-wac-psu/
Accessories,Meraki Horizontal Mnting Bracket – C & D Series Omni Antenna,Meraki,"Cisco Systems, Inc",MA-MNT-ANT-3,MA-MNT-ANT-3,In Stock,,126.97,,139.67,False,0,https://dragon-networks.com.au/product/meraki-horizontal-mnting-bracket-c-d-series-omni-antenna/
Accessories,"Meraki Indoor Dual-band Wide Patch Antenna, 6port for MR53E",Meraki,"Cisco Systems, Inc",MA-ANT-3-E6,MA-ANT-3-E6,In Stock,,768.3,,845.13,False,0,https://dragon-networks.com.au/product/meraki-indoor-dual-band-wide-patch-antenna-6-port-for-mr53-e/
Accessories,Meraki Dual-band Omni Antennas,Meraki,"Cisco Systems, Inc",MA-ANT-20,MA-ANT-20,In Stock,,255.24,,280.76,False,0,https://dragon-networks.com.au/product/meraki-dual-band-omni-antennas/
Accessories,"Meraki Indoor Dual-band Narrow Patch Antenna, 6-port (MR53E)",Meraki,"Cisco Systems, Inc",MA-ANT-3-F6,MA-ANT-3-F6,In Stock,,1794.4,,1973.84,False,0,https://dragon-networks.com.au/product/meraki-indoor-dual-ban-narrow-patch-antenna-6-port-mr53-e/
Accessories,"Meraki Indoor Dual-band Downtilt Omni Antenna, 6port (MR53E)",Meraki,"Cisco Systems, Inc",MA-ANT-3-D6,MA-ANT-3-D6,In Stock,,640.02,,704.02,False,0,https://dragon-networks.com.au/product/meraki-indoor-dual-band-downtilt-omni-antenna-6-port-mr53-e/
Accessories,Meraki AC Adapter for MR Wireless Access Points (AU Plug),Meraki,"Cisco Systems, Inc",MA-PWR-30W-AU,MA-PWR-30W-AU,In Stock,,28.86,,31.75,False,0,https://dragon-networks.com.au/product/meraki-ac-adapter-for-mr-wireless-access-points-au-plug/
Accessories,"Meraki Indoor Dual-band Wide Patch Antenna, 5-port for MR42E",Meraki,"Cisco Systems, Inc",MA-ANT-3-E5,MA-ANT-3-E5,In Stock,,768.3,,845.13,False,0,https://dragon-networks.com.au/product/meraki-indoor-dual-band-wide-patch-antenna-5-port-for-mr32-e/
Accessories,Low 12VDC/24VAC input POE injector for MV cameras,Meraki,"Cisco Systems, Inc",MA-PWR-MV-LV,MA-PWR-MV-LV,In Stock,,247.84,,272.62,False,0,https://dragon-networks.com.au/product/low-12-vdc-24-vac-input-poe-injector-for-mv-cameras/
Accessories,Meraki SR4 QSFP 40G Transceiver,Meraki,"Cisco Systems, Inc",MA-QSFP-40G-SR4,MA-QSFP-40G-SR4,In Stock,,3841.48,,4225.63,False,0,https://dragon-networks.com.au/product/meraki-sr4-qsfp-40-g-transceiver/
Accessories,Meraki Mounting Kit for MR30H,Meraki,"Cisco Systems, Inc",MA-MNT-MR-H1,MA-MNT-MR-H1,In Stock,,62.84,,69.12,False,0,https://dragon-networks.com.au/product/meraki-mounting-kit-for-mr30-h/
Accessories,"Meraki Indoor Dual-band Narrow Patch Antenna, 5-port (MR42E)",Meraki,"Cisco Systems, Inc",MA-ANT-3-F5,MA-ANT-3-F5,In Stock,,1794.4,,1973.84,False,0,https://dragon-networks.com.au/product/meraki-indoor-dual-band-narrow-patch-antenna-5-port-mr42-e/
Accessories,"Meraki Indoor Dual-band Omni Antenna, 5-port for MR42E",Meraki,"Cisco Systems, Inc",MA-ANT-3-C5,MA-ANT-3-C5,In Stock,,511.78,,562.96,False,0,https://dragon-networks.com.au/product/meraki-indoor-dual-band-omni-antenna-5-port-for-mr42-e/
Accessories,Meraki Replacement Mount Plate for MR70 AP,Meraki,"Cisco Systems, Inc",MA-MNT-MR-13,MA-MNT-MR-13,In Stock,,68.67,,75.54,False,0,https://dragon-networks.com.au/product/meraki-replacement-mount-plate-for-mr70-ap/
Accessories,Meraki SR-BD QSFP 40G Transceiver,Meraki,"Cisco Systems, Inc",MA-QSFP-40G-SR-BD,MA-QSFP-40G-SR-BD,In Stock,,1404.48,,1544.93,False,0,https://dragon-networks.com.au/product/meraki-sr-bd-qsfp-40-g-transceiver/
Accessories,Meraki MX65 Replacement Power Adapter (90 WAC),Meraki,"Cisco Systems, Inc",MA-PWR-90WAC,MA-PWR-90WAC,In Stock,,159.26,,175.19,False,0,https://dragon-networks.com.au/product/meraki-mx65-replacement-power-adapter-90-wac/
Accessories,"Meraki Indoor Dual-band Omni Antennas, 6-pack for MR53E",Meraki,"Cisco Systems, Inc",MA-ANT-3-A6,MA-ANT-3-A6,In Stock,,255.24,,280.76,False,0,https://dragon-networks.com.au/product/meraki-indoor-dual-omni-antennas-6-pack-for-mr53-e/
Accessories,Meraki Indoor Bendable Dual-band Omni Antenna,Meraki,"Cisco Systems, Inc",MA-ANT-3-B1,MA-ANT-3-B1,In Stock,,50.02,,55.02,False,0,https://dragon-networks.com.au/product/meraki-indoor-bendable-dual-band-omni-antenna/
Accessories,Meraki Replacement Mount Plate for MR20 AP,Meraki,"Cisco Systems, Inc",MA-MNT-MR-12,MA-MNT-MR-12,In Stock,,48.77,,53.65,False,0,https://dragon-networks.com.au/product/meraki-replacement-mount-plate-for-mr20-ap/
Accessories,Meraki Indoor Dual-band Downtilt Omni Antenna 5port (MR42E),Meraki,"Cisco Systems, Inc",MA-ANT-3-D5,MA-ANT-3-D5,In Stock,,511.78,,562.96,False,0,https://dragon-networks.com.au/product/meraki-indoor-dual-band-downtilt-omni-antenna-5-port-mr42-e/
Accessories,"Meraki Indoor Dual-band Omni Antennas, 5-pack for MR42E",Meraki,"Cisco Systems, Inc",MA-ANT-3-A5,MA-ANT-3-A5,In Stock,,216.76,,238.44,False,0,https://dragon-networks.com.au/product/meraki-indoor-dual-band-omni-antenna-5-pack-for-mr42-e/
Accessories,Meraki Standard Mounting Arm for E & F Series Patch Antenna,Meraki,"Cisco Systems, Inc",MA-MNT-ANT-1,MA-MNT-ANT-1,In Stock,,255.24,,280.76,False,0,https://dragon-networks.com.au/product/meraki-standard-mounting-arm-for-e-f-series-patch-antenna/
Accessories,Meraki Surface Mounting Kit for MR30H,Meraki,"Cisco Systems, Inc",MA-MNT-MR-H2,MA-MNT-MR-H2,In Stock,,62.84,,69.12,False,0,https://dragon-networks.com.au/product/meraki-surface-mounting-kit-for-mr18/
Accessories,Meraki Z3 Replacement Power Adapter (50 WAC),Meraki,"Cisco Systems, Inc",MA-PWR-50WAC,MA-PWR-50WAC,In Stock,,99.54,,109.49,False,0,https://dragon-networks.com.au/product/meraki-z3-replacement-power-adapter-50-wac/
Accessories,Meraki Wireless MX Replacement Antenna,Meraki,"Cisco Systems, Inc",MA-ANT-MX,MA-ANT-MX,In Stock,,24.65,,27.12,False,0,https://dragon-networks.com.au/product/meraki-wireless-mx-replacement-antenna/
Accessories,Meraki LR4 QSFP 40G Transceiver,Meraki,"Cisco Systems, Inc",MA-QSFP-40G-LR4,MA-QSFP-40G-LR4,In Stock,,13980.66,,15378.73,False,0,https://dragon-networks.com.au/product/meraki-lr4-qsfp-40-g-transceiver/
Accessories,Meraki Indoor Dual-band Omni Antenna,Meraki,"Cisco Systems, Inc",MA-ANT-3-A1,MA-ANT-3-A1,In Stock,,50.02,,55.02,False,0,https://dragon-networks.com.au/product/meraki-indoor-dual-band-omni-antenna/
Accessories,Meraki MS225 and MS250 Mid-Mount Kit,Meraki,"Cisco Systems, Inc",MA-MNT-MID-1,MA-MNT-MID-1,In Stock,,74.66,,82.13,False,0,https://dragon-networks.com.au/product/meraki-ms225-and-ms250-mid-mount-kit/
Accessories,Meraki Z3 Vertical Desktop Stand,Meraki,"Cisco Systems, Inc",MA-STND-1,MA-STND-1,In Stock,,44.8,,49.28,False,0,https://dragon-networks.com.au/product/meraki-z3-vertical-desktop-stand/
Accessories,Meraki CSR4 QSFP 40G Transceiver,Meraki,"Cisco Systems, Inc",MA-QSFP-40G-CSR4,MA-QSFP-40G-CSR4,In Stock,,3841.48,,4225.63,False,0,https://dragon-networks.com.au/product/meraki-csr4-qsfp-40-g-transceiver/
Accessories,Meraki T-Rail Channel Adapter Mount Kit,Meraki,"Cisco Systems, Inc",MA-MNT-CLG-1,MA-MNT-CLG-1,In Stock,,32.07,,35.28,False,0,https://dragon-networks.com.au/product/meraki-t-rail-channel-adapter-mount-kit/
Accessories,Meraki Long Mounting Arm for E & F Series Patch Antenna,Meraki,"Cisco Systems, Inc",MA-MNT-ANT-2,MA-MNT-ANT-2,In Stock,,255.24,,280.76,False,0,https://dragon-networks.com.au/product/meraki-long-mounting-arm-for-e-f-series-patch-antenna/
Accessories,Meraki Indoor Bendable Dual-band Omni Antennas 5pk for MR42E,Meraki,"Cisco Systems, Inc",MA-ANT-3-B5,MA-ANT-3-B5,In Stock,,216.76,,238.44,False,0,https://dragon-networks.com.au/product/meraki-indoor-bendable-dual-band-omni-antenna-5-pk-for-mr42-e/
Accessories,Meraki Vertical Mounting Bracket – C & D Series Omni Antenna,Meraki,"Cisco Systems, Inc",MA-MNT-ANT-4,MA-MNT-ANT-4,In Stock,,126.97,,139.67,False,0,https://dragon-networks.com.au/product/meraki-vertical-mounting-bracket-c-d-series-omni-antenna/
Accessories,Meraki Indoor Bendable Dual-band Omni Antennas 6pk for MR53E,Meraki,"Cisco Systems, Inc",MA-ANT-3-B6,MA-ANT-3-B6,In Stock,,255.24,,280.76,False,0,https://dragon-networks.com.au/product/meraki-indoor-bendable-dual-band-omni-antennas-6pk-for-mr53-e/
Accessories,"Meraki Indoor Dual-band Omni Antenna, 6-port for MR53E",Meraki,"Cisco Systems, Inc",MA-ANT-3-C6,MA-ANT-3-C6,In Stock,,640.02,,704.02,False,0,https://dragon-networks.com.au/product/meraki-indoor-dual-band-omni-antenna-6-port-for-mr53-e/
Accessories,Meraki AC Power Cord for MX and MS (AU Plug),Meraki,"Cisco Systems, Inc",MA-PWR-CORD-AU,MA-PWR-CORD-AU,In Stock,,18.91,,20.8,False,0,https://dragon-networks.com.au/product/meraki-ac-power-cord-for-mx-and-ms-au-plug/
